sex,department,status
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,accepted
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
female,E,rejected
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,accepted
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
male,F,rejected
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,accepted
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
female,F,rejected
